,frequency,index,word
1631,-8.528588171702257,1631,decoration
1632,-8.528588171702257,1632,lemon
1633,-8.528588171702257,1633,upon
1634,-8.528588171702257,1634,steak
1635,-8.528588171702257,1635,licking
1636,-8.528588171702257,1636,bars
1637,-8.53613537733764,1637,belt
1638,-8.53613537733764,1638,grazes
1639,-8.53613537733764,1639,unique
1640,-8.53613537733764,1640,reflected
1641,-8.53613537733764,1641,lighthouse
1642,-8.53613537733764,1642,goggles
1643,-8.53613537733764,1643,peeled
1644,-8.53613537733764,1644,stretching
1645,-8.53613537733764,1645,separate
1646,-8.54373997672286,1646,finger
1647,-8.54373997672286,1647,bikers
1648,-8.54373997672286,1648,chewing
1649,-8.54373997672286,1649,framed
1650,-8.54373997672286,1650,moped
1651,-8.551402849468428,1651,clutter
1652,-8.551402849468428,1652,collage
1653,-8.551402849468428,1653,dryer
1654,-8.551402849468428,1654,jungle
1655,-8.551402849468428,1655,pony
1656,-8.551402849468428,1656,skiis
1657,-8.551402849468428,1657,drawers
1658,-8.559124895562338,1658,evening
1659,-8.559124895562338,1659,card
1660,-8.559124895562338,1660,balancing
1661,-8.566907036004393,1661,snack
1662,-8.566907036004393,1662,amount
1663,-8.57475021346542,1663,pigeons
1664,-8.57475021346542,1664,crosses
1665,-8.57475021346542,1665,strange
1666,-8.57475021346542,1666,focus
1667,-8.57475021346542,1667,closet
1668,-8.582655392972532,1668,peeking
1669,-8.582655392972532,1669,point
1670,-8.582655392972532,1670,freight
1671,-8.582655392972532,1671,fixing
1672,-8.582655392972532,1672,move
1673,-8.582655392972532,1673,logs
1674,-8.582655392972532,1674,scarf
1675,-8.582655392972532,1675,sticker
1676,-8.582655392972532,1676,tourists
1677,-8.582655392972532,1677,dump
1678,-8.59062356262171,1678,mattress
1679,-8.59062356262171,1679,obstacle
1680,-8.59062356262171,1680,owl
1681,-8.59062356262171,1681,numerous
1682,-8.59062356262171,1682,photographs
1683,-8.59062356262171,1683,beverages
1684,-8.598655734318973,1684,smoking
1685,-8.598655734318973,1685,cop
1686,-8.598655734318973,1686,monkey
1687,-8.598655734318973,1687,suspended
1688,-8.598655734318973,1688,cabin
1689,-8.598655734318973,1689,cellphones
1690,-8.598655734318973,1690,airlines
1691,-8.598655734318973,1691,grocery
1692,-8.598655734318973,1692,shops
1693,-8.606752944551593,1693,safety
1694,-8.606752944551593,1694,scattered
1695,-8.606752944551593,1695,jockey
1696,-8.606752944551593,1696,themselves
1697,-8.606752944551593,1697,berries
1698,-8.606752944551593,1698,helicopter
1699,-8.606752944551593,1699,word
1700,-8.606752944551593,1700,break
1701,-8.606752944551593,1701,tusks
1702,-8.606752944551593,1702,army
1703,-8.606752944551593,1703,crane
1704,-8.614916255190753,1704,nuts
1705,-8.614916255190753,1705,adorable
1706,-8.614916255190753,1706,silverware
1707,-8.614916255190753,1707,quiet
1708,-8.614916255190753,1708,spot
1709,-8.614916255190753,1709,lemons
1710,-8.614916255190753,1710,courtyard
1711,-8.62314675432727,1711,pairs
1712,-8.62314675432727,1712,slicing
1713,-8.62314675432727,1713,fighting
1714,-8.62314675432727,1714,scooters
1715,-8.62314675432727,1715,softball
1716,-8.62314675432727,1716,complete
1717,-8.62314675432727,1717,odd
1718,-8.62314675432727,1718,towering
1719,-8.62314675432727,1719,canopy
1720,-8.631445557141964,1720,boots
1721,-8.631445557141964,1721,played
1722,-8.63981380681248,1722,fall
1723,-8.63981380681248,1723,straight
1724,-8.63981380681248,1724,talk
1725,-8.63981380681248,1725,circle
1726,-8.63981380681248,1726,meeting
1727,-8.63981380681248,1727,observing
1728,-8.648252675458346,1728,saying
1729,-8.648252675458346,1729,blond
1730,-8.648252675458346,1730,section
1731,-8.648252675458346,1731,strapped
1732,-8.648252675458346,1732,hangar
1733,-8.648252675458346,1733,crossed
1734,-8.648252675458346,1734,para
1735,-8.648252675458346,1735,countertop
1736,-8.648252675458346,1736,3
1737,-8.648252675458346,1737,stops
1738,-8.656763365126254,1738,arena
1739,-8.656763365126254,1739,plaza
1740,-8.656763365126254,1740,indoors
1741,-8.656763365126254,1741,warning
1742,-8.656763365126254,1742,positioned
1743,-8.656763365126254,1743,goods
1744,-8.656763365126254,1744,healthy
1745,-8.656763365126254,1745,cigarette
1746,-8.656763365126254,1746,mall
1747,-8.656763365126254,1747,shoreline
1748,-8.656763365126254,1748,grabbing
1749,-8.656763365126254,1749,leaf
1750,-8.665347108817645,1750,flooded
1751,-8.665347108817645,1751,spray
1752,-8.665347108817645,1752,golf
1753,-8.665347108817645,1753,teenager
1754,-8.665347108817645,1754,hung
1755,-8.665347108817645,1755,feed
1756,-8.665347108817645,1756,skyline
1757,-8.67400517156076,1757,sailboats
1758,-8.67400517156076,1758,caught
1759,-8.67400517156076,1759,taxi
1760,-8.67400517156076,1760,enjoy
1761,-8.67400517156076,1761,leafy
1762,-8.67400517156076,1762,war
1763,-8.67400517156076,1763,furnished
1764,-8.67400517156076,1764,motorcyclists
1765,-8.67400517156076,1765,than
1766,-8.682738851529514,1766,cereal
1767,-8.682738851529514,1767,figure
1768,-8.682738851529514,1768,catchers
1769,-8.682738851529514,1769,delivery
1770,-8.682738851529514,1770,pine
1771,-8.682738851529514,1771,classic
1772,-8.682738851529514,1772,den
1773,-8.682738851529514,1773,tire
1774,-8.682738851529514,1774,foggy
1775,-8.69154948121167,1775,topping
1776,-8.69154948121167,1776,forks
1777,-8.69154948121167,1777,magazine
1778,-8.69154948121167,1778,points
1779,-8.69154948121167,1779,students
1780,-8.69154948121167,1780,wit
1781,-8.69154948121167,1781,bedspread
1782,-8.69154948121167,1782,simple
1783,-8.69154948121167,1783,shrimp
1784,-8.69154948121167,1784,monument
1785,-8.69154948121167,1785,buns
1786,-8.700438428628916,1786,service
1787,-8.700438428628916,1787,seven
1788,-8.700438428628916,1788,interesting
1789,-8.700438428628916,1789,village
1790,-8.700438428628916,1790,bald
1791,-8.700438428628916,1791,wading
1792,-8.700438428628916,1792,jersey
1793,-8.700438428628916,1793,attempts
1794,-8.700438428628916,1794,guard
1795,-8.700438428628916,1795,lighted
1796,-8.709407098611676,1796,arrow
1797,-8.709407098611676,1797,waving
1798,-8.709407098611676,1798,individuals
1799,-8.709407098611676,1799,screens
1800,-8.709407098611676,1800,own
1801,-8.709407098611676,1801,basin
1802,-8.718456934131595,1802,fabric
1803,-8.718456934131595,1803,waterway
1804,-8.718456934131595,1804,comes
1805,-8.718456934131595,1805,bathing
1806,-8.718456934131595,1806,unusual
1807,-8.718456934131595,1807,dispenser
1808,-8.718456934131595,1808,layer
1809,-8.718456934131595,1809,step
1810,-8.718456934131595,1810,paddling
1811,-8.718456934131595,1811,conversation
1812,-8.727589417694867,1812,tasting
1813,-8.727589417694867,1813,faucet
1814,-8.727589417694867,1814,rustic
1815,-8.727589417694867,1815,raised
1816,-8.727589417694867,1816,drawing
1817,-8.727589417694867,1817,consisting
1818,-8.727589417694867,1818,oriental
1819,-8.73680607279979,1819,process
1820,-8.73680607279979,1820,puts
1821,-8.73680607279979,1821,skater
1822,-8.73680607279979,1822,heard
1823,-8.73680607279979,1823,reflecting
1824,-8.73680607279979,1824,slightly
1825,-8.746108465462104,1825,ring
1826,-8.746108465462104,1826,balloons
1827,-8.746108465462104,1827,approaches
1828,-8.746108465462104,1828,groups
1829,-8.746108465462104,1829,snacks
1830,-8.746108465462104,1830,handing
1831,-8.746108465462104,1831,illuminated
1832,-8.746108465462104,1832,piles
1833,-8.746108465462104,1833,valley
1834,-8.755498205811943,1834,married
1835,-8.755498205811943,1835,sideways
1836,-8.755498205811943,1836,boogie
1837,-8.755498205811943,1837,load
1838,-8.755498205811943,1838,fixtures
1839,-8.755498205811943,1839,celebrating
1840,-8.755498205811943,1840,classroom
1841,-8.755498205811943,1841,spoons
1842,-8.755498205811943,1842,reach
1843,-8.764976949766487,1843,stopping
1844,-8.764976949766487,1844,greenery
1845,-8.764976949766487,1845,port
1846,-8.764976949766487,1846,turkey
1847,-8.764976949766487,1847,surfs
1848,-8.764976949766487,1848,transportation
1849,-8.764976949766487,1849,vegetation
1850,-8.764976949766487,1850,bit
1851,-8.774546400782638,1851,pull
1852,-8.774546400782638,1852,turns
1853,-8.774546400782638,1853,cans
1854,-8.774546400782638,1854,doubles
1855,-8.774546400782638,1855,friend
1856,-8.774546400782638,1856,spraying
1857,-8.774546400782638,1857,vendor
1858,-8.774546400782638,1858,elegant
1859,-8.774546400782638,1859,cushion
1860,-8.774546400782638,1860,headed
1861,-8.784208311694375,1861,cone
1862,-8.784208311694375,1862,designs
1863,-8.784208311694375,1863,keys
1864,-8.784208311694375,1864,tents
1865,-8.784208311694375,1865,daughter
1866,-8.784208311694375,1866,come
1867,-8.793964486639739,1867,boarders
1868,-8.793964486639739,1868,soap
1869,-8.793964486639739,1869,language
1870,-8.793964486639739,1870,roaming
1871,-8.793964486639739,1871,pens
1872,-8.793964486639739,1872,desks
1873,-8.793964486639739,1873,works
1874,-8.793964486639739,1874,granite
1875,-8.793964486639739,1875,crib
1876,-8.793964486639739,1876,wear
1877,-8.793964486639739,1877,dried
1878,-8.793964486639739,1878,canoe
1879,-8.793964486639739,1879,ribbon
1880,-8.793964486639739,1880,bin
1881,-8.793964486639739,1881,soft
1882,-8.793964486639739,1882,tin
1883,-8.793964486639739,1883,depot
1884,-8.80381678308275,1884,split
1885,-8.80381678308275,1885,cauliflower
1886,-8.80381678308275,1886,toothpaste
1887,-8.80381678308275,1887,indicating
1888,-8.80381678308275,1888,adjusting
1889,-8.80381678308275,1889,canal
1890,-8.80381678308275,1890,console
1891,-8.80381678308275,1891,leaping
1892,-8.80381678308275,1892,nap
1893,-8.80381678308275,1893,soldiers
1894,-8.80381678308275,1894,freeway
1895,-8.80381678308275,1895,fat
1896,-8.813767113935919,1896,music
1897,-8.813767113935919,1897,circus
1898,-8.813767113935919,1898,airborne
1899,-8.813767113935919,1899,buggy
1900,-8.813767113935919,1900,dough
1901,-8.813767113935919,1901,shuttle
1902,-8.813767113935919,1902,pedestal
1903,-8.813767113935919,1903,trough
1904,-8.813767113935919,1904,cheesy
1905,-8.813767113935919,1905,costumes
1906,-8.813767113935919,1906,factory
1907,-8.813767113935919,1907,practice
1908,-8.82381744978942,1908,patterned
1909,-8.82381744978942,1909,babies
1910,-8.82381744978942,1910,pug
1911,-8.82381744978942,1911,hooked
1912,-8.82381744978942,1912,british
1913,-8.82381744978942,1913,sport
1914,-8.82381744978942,1914,speakers
1915,-8.82381744978942,1915,gives
1916,-8.82381744978942,1916,beak
1917,-8.833969821253438,1917,much
1918,-8.833969821253438,1918,had
1919,-8.833969821253438,1919,level
1920,-8.833969821253438,1920,jars
1921,-8.833969821253438,1921,weird
1922,-8.833969821253438,1922,st
1923,-8.833969821253438,1923,leads
1924,-8.833969821253438,1924,force
1925,-8.833969821253438,1925,pad
1926,-8.833969821253438,1926,trio
1927,-8.833969821253438,1927,cleaned
1928,-8.844226321420628,1928,pepper
1929,-8.844226321420628,1929,thing
1930,-8.844226321420628,1930,drivers
1931,-8.844226321420628,1931,pattern
1932,-8.844226321420628,1932,massive
1933,-8.854589108456175,1933,competing
1934,-8.854589108456175,1934,grinding
1935,-8.854589108456175,1935,towing
1936,-8.854589108456175,1936,shades
1937,-8.854589108456175,1937,stance
1938,-8.854589108456175,1938,figurine
1939,-8.854589108456175,1939,terrain
1940,-8.854589108456175,1940,utility
1941,-8.854589108456175,1941,diamond
1942,-8.865060408323469,1942,conference
1943,-8.865060408323469,1943,notebook
1944,-8.865060408323469,1944,within
1945,-8.865060408323469,1945,human
1946,-8.865060408323469,1946,deserted
1947,-8.865060408323469,1947,cathedral
1948,-8.865060408323469,1948,kissing
1949,-8.865060408323469,1949,muffin
1950,-8.865060408323469,1950,drawer
1951,-8.865060408323469,1951,will
1952,-8.875642517654006,1952,china
1953,-8.875642517654006,1953,learning
1954,-8.875642517654006,1954,link
1955,-8.875642517654006,1955,soldier
1956,-8.875642517654006,1956,fully
1957,-8.875642517654006,1957,stroller
1958,-8.875642517654006,1958,portrait
1959,-8.875642517654006,1959,customers
1960,-8.875642517654006,1960,overcast
1961,-8.875642517654006,1961,button
1962,-8.875642517654006,1962,mom
1963,-8.886337806770754,1963,parachute
1964,-8.886337806770754,1964,s
1965,-8.886337806770754,1965,tropical
1966,-8.886337806770754,1966,tablecloth
1967,-8.886337806770754,1967,numbers
1968,-8.886337806770754,1968,ostrich
1969,-8.886337806770754,1969,hauling
1970,-8.886337806770754,1970,boardwalk
1971,-8.886337806770754,1971,overpass
1972,-8.886337806770754,1972,winding
1973,-8.89714872287497,1973,tape
1974,-8.89714872287497,1974,peel
1975,-8.89714872287497,1975,chrome
1976,-8.89714872287497,1976,curve
1977,-8.89714872287497,1977,fed
1978,-8.89714872287497,1978,cellular
1979,-8.89714872287497,1979,deer
1980,-8.89714872287497,1980,headboard
1981,-8.89714872287497,1981,signals
1982,-8.89714872287497,1982,order
1983,-8.89714872287497,1983,photographer
1984,-8.89714872287497,1984,upright
1985,-8.89714872287497,1985,pin
1986,-8.90807779340716,1986,feeds
1987,-8.90807779340716,1987,herding
1988,-8.90807779340716,1988,n
1989,-8.90807779340716,1989,posts
1990,-8.90807779340716,1990,frozen
1991,-8.90807779340716,1991,include
1992,-8.90807779340716,1992,staircase
1993,-8.90807779340716,1993,hall
1994,-8.90807779340716,1994,peanut
1995,-8.90807779340716,1995,names
1996,-8.90807779340716,1996,package
1997,-8.90807779340716,1997,float
1998,-8.90807779340716,1998,thumbs
1999,-8.90807779340716,1999,farmers
2000,-8.90807779340716,2000,toasted
2001,-8.90807779340716,2001,main
2002,-8.90807779340716,2002,print
2003,-8.919127629593746,2003,crates
2004,-8.919127629593746,2004,wrapper
2005,-8.919127629593746,2005,jackets
2006,-8.919127629593746,2006,teenage
2007,-8.919127629593746,2007,speaking
2008,-8.919127629593746,2008,wake
2009,-8.919127629593746,2009,coke
2010,-8.919127629593746,2010,kept
2011,-8.919127629593746,2011,fashion
2012,-8.919127629593746,2012,stools
2013,-8.919127629593746,2013,help
2014,-8.919127629593746,2014,geese
2015,-8.919127629593746,2015,tags
2016,-8.919127629593746,2016,conveyor
2017,-8.919127629593746,2017,savannah
2018,-8.919127629593746,2018,quilt
2019,-8.919127629593746,2019,african
2020,-8.930300930191871,2020,extended
2021,-8.930300930191871,2021,love
2022,-8.930300930191871,2022,carousel
2023,-8.930300930191871,2023,plains
2024,-8.930300930191871,2024,knives
2025,-8.930300930191871,2025,message
2026,-8.930300930191871,2026,?
2027,-8.930300930191871,2027,opponent
2028,-8.930300930191871,2028,depicting
2029,-8.930300930191871,2029,disk
2030,-8.930300930191871,2030,knee
2031,-8.930300930191871,2031,electrical
2032,-8.941600485445804,2032,cooks
2033,-8.941600485445804,2033,seating
2034,-8.941600485445804,2034,pies
2035,-8.941600485445804,2035,places
2036,-8.941600485445804,2036,pathway
2037,-8.941600485445804,2037,stable
2038,-8.941600485445804,2038,frying
2039,-8.941600485445804,2039,note
2040,-8.941600485445804,2040,chained
2041,-8.941600485445804,2041,stepping
2042,-8.941600485445804,2042,grown
2043,-8.941600485445804,2043,squatting
2044,-8.941600485445804,2044,naked
2045,-8.953029181269427,2045,products
2046,-8.953029181269427,2046,cloud
2047,-8.953029181269427,2047,enter
2048,-8.953029181269427,2048,barbed
2049,-8.953029181269427,2049,tight
2050,-8.953029181269427,2050,site
2051,-8.953029181269427,2051,returning
2052,-8.953029181269427,2052,photographed
2053,-8.953029181269427,2053,english
2054,-8.964590003670503,2054,slide
2055,-8.964590003670503,2055,suv
2056,-8.964590003670503,2056,carry
2057,-8.964590003670503,2057,grandfather
2058,-8.964590003670503,2058,texting
2059,-8.964590003670503,2059,shapes
2060,-8.964590003670503,2060,roadside
2061,-8.964590003670503,2061,bookcase
2062,-8.976286043433694,2062,meats
2063,-8.976286043433694,2063,elevated
2064,-8.976286043433694,2064,tagged
2065,-8.976286043433694,2065,read
2066,-8.976286043433694,2066,;
2067,-8.976286043433694,2067,uncooked
2068,-8.976286043433694,2068,strawberry
2069,-8.976286043433694,2069,peering
2070,-8.976286043433694,2070,grab
2071,-8.976286043433694,2071,backdrop
2072,-8.976286043433694,2072,lie
2073,-8.988120501080697,2073,world
2074,-8.988120501080697,2074,festival
2075,-8.988120501080697,2075,stair
2076,-8.988120501080697,2076,am
2077,-8.988120501080697,2077,sails
2078,-8.988120501080697,2078,runner
2079,-8.988120501080697,2079,european
2080,-8.988120501080697,2080,cab
2081,-8.988120501080697,2081,shines
2082,-8.988120501080697,2082,roman
2083,-8.988120501080697,2083,worn
2084,-8.988120501080697,2084,sushi
2085,-8.988120501080697,2085,stretches
2086,-8.988120501080697,2086,policeman
2087,-8.988120501080697,2087,black-and-white
2088,-9.000096692127412,2088,windowsill
2089,-9.000096692127412,2089,panda
2090,-9.000096692127412,2090,gravy
2091,-9.000096692127412,2091,now
2092,-9.000096692127412,2092,foliage
2093,-9.000096692127412,2093,thru
2094,-9.000096692127412,2094,operating
2095,-9.000096692127412,2095,dipping
2096,-9.000096692127412,2096,adorned
2097,-9.000096692127412,2097,suite
2098,-9.000096692127412,2098,done
2099,-9.000096692127412,2099,dual
2100,-9.000096692127412,2100,midair
2101,-9.000096692127412,2101,balloon
2102,-9.000096692127412,2102,silhouette
2103,-9.000096692127412,2103,macaroni
2104,-9.000096692127412,2104,bagel
2105,-9.012218052659758,2105,barrier
2106,-9.012218052659758,2106,biker
2107,-9.012218052659758,2107,stomach
2108,-9.012218052659758,2108,nightstand
2109,-9.012218052659758,2109,starting
2110,-9.012218052659758,2110,asphalt
2111,-9.012218052659758,2111,glowing
2112,-9.012218052659758,2112,puddle
2113,-9.012218052659758,2113,crate
2114,-9.012218052659758,2114,commode
2115,-9.012218052659758,2115,rocking
2116,-9.012218052659758,2116,drying
2117,-9.012218052659758,2117,stationary
2118,-9.012218052659758,2118,knees
2119,-9.012218052659758,2119,crouching
2120,-9.012218052659758,2120,balance
2121,-9.012218052659758,2121,cluster
2122,-9.012218052659758,2122,identical
2123,-9.024488145251572,2123,outfits
2124,-9.024488145251572,2124,wash
2125,-9.024488145251572,2125,balances
2126,-9.024488145251572,2126,towers
2127,-9.024488145251572,2127,shots
2128,-9.024488145251572,2128,cupboard
2129,-9.024488145251572,2129,limb
2130,-9.024488145251572,2130,spotted
2131,-9.024488145251572,2131,mashed
2132,-9.024488145251572,2132,second
2133,-9.024488145251572,2133,themed
2134,-9.024488145251572,2134,calico
2135,-9.024488145251572,2135,powdered
2136,-9.03691066525013,2136,spacious
2137,-9.03691066525013,2137,placing
2138,-9.03691066525013,2138,uniformed
2139,-9.03691066525013,2139,tourist
2140,-9.03691066525013,2140,artistic
2141,-9.03691066525013,2141,stretched
2142,-9.03691066525013,2142,metro
2143,-9.03691066525013,2143,ones
2144,-9.049489447456988,2144,touch
2145,-9.049489447456988,2145,scenic
2146,-9.049489447456988,2146,polka
2147,-9.049489447456988,2147,star
2148,-9.049489447456988,2148,sofas
2149,-9.049489447456988,2149,closely
2150,-9.049489447456988,2150,multi-colored
2151,-9.049489447456988,2151,goal
2152,-9.049489447456988,2152,partly
2153,-9.049489447456988,2153,ha
2154,-9.049489447456988,2154,were
2155,-9.049489447456988,2155,rubbing
2156,-9.049489447456988,2156,fur
2157,-9.049489447456988,2157,medium
2158,-9.049489447456988,2158,directly
2159,-9.049489447456988,2159,skinny
2160,-9.049489447456988,2160,environment
2161,-9.049489447456988,2161,array
2162,-9.049489447456988,2162,cartoon
2163,-9.049489447456988,2163,delta
2164,-9.049489447456988,2164,major
2165,-9.049489447456988,2165,marked
2166,-9.049489447456988,2166,stump
2167,-9.049489447456988,2167,backpacks
2168,-9.062228473234418,2168,printer
2169,-9.062228473234418,2169,necks
2170,-9.062228473234418,2170,start
2171,-9.062228473234418,2171,key
2172,-9.062228473234418,2172,needs
2173,-9.062228473234418,2173,planter
2174,-9.062228473234418,2174,mixture
2175,-9.062228473234418,2175,united
2176,-9.062228473234418,2176,podium
2177,-9.062228473234418,2177,carriages
2178,-9.062228473234418,2178,stunts
2179,-9.075131878070327,2179,figurines
2180,-9.075131878070327,2180,stir
2181,-9.075131878070327,2181,fair
2182,-9.075131878070327,2182,fog
2183,-9.075131878070327,2183,hut
2184,-9.075131878070327,2184,hitter
2185,-9.075131878070327,2185,pears
2186,-9.075131878070327,2186,money
2187,-9.075131878070327,2187,raft
2188,-9.075131878070327,2188,most
2189,-9.075131878070327,2189,motel
2190,-9.075131878070327,2190,cubicle
2191,-9.075131878070327,2191,cool
2192,-9.075131878070327,2192,gourmet
2193,-9.075131878070327,2193,such
2194,-9.075131878070327,2194,movie
2195,-9.075131878070327,2195,appliance
2196,-9.075131878070327,2196,leaned
2197,-9.075131878070327,2197,notes
2198,-9.08820395963768,2198,dusty
2199,-9.08820395963768,2199,entering
2200,-9.08820395963768,2200,barren
2201,-9.08820395963768,2201,extra
2202,-9.08820395963768,2202,cub
2203,-9.08820395963768,2203,stores
2204,-9.08820395963768,2204,maroon
2205,-9.08820395963768,2205,refrigerators
2206,-9.08820395963768,2206,diner
2207,-9.08820395963768,2207,dip
2208,-9.08820395963768,2208,blurred
2209,-9.08820395963768,2209,checks
2210,-9.08820395963768,2210,bicyclist
2211,-9.08820395963768,2211,ships
2212,-9.08820395963768,2212,pads
2213,-9.08820395963768,2213,angle
2214,-9.08820395963768,2214,fingers
2215,-9.08820395963768,2215,indian
2216,-9.08820395963768,2216,whipped
2217,-9.08820395963768,2217,keyboards
2218,-9.1014491863877,2218,swim
2219,-9.1014491863877,2219,chopsticks
2220,-9.1014491863877,2220,rectangular
2221,-9.1014491863877,2221,wildlife
2222,-9.1014491863877,2222,somewhere
2223,-9.1014491863877,2223,digital
2224,-9.1014491863877,2224,rings
2225,-9.1014491863877,2225,dot
2226,-9.1014491863877,2226,warehouse
2227,-9.1014491863877,2227,signage
2228,-9.1014491863877,2228,too
2229,-9.1014491863877,2229,class
2230,-9.1014491863877,2230,lobby
2231,-9.1014491863877,2231,attractive
2232,-9.1014491863877,2232,unit
2233,-9.1014491863877,2233,racks
2234,-9.1014491863877,2234,engines
2235,-9.1014491863877,2235,plush
2236,-9.1014491863877,2236,stripes
2237,-9.1014491863877,2237,rowing
2238,-9.1014491863877,2238,syrup
2239,-9.114872206719841,2239,chopping
2240,-9.114872206719841,2240,barrel
2241,-9.114872206719841,2241,shoulders
2242,-9.114872206719841,2242,cubs
2243,-9.114872206719841,2243,tube
2244,-9.114872206719841,2244,dressing
2245,-9.114872206719841,2245,towed
2246,-9.114872206719841,2246,sprinkled
2247,-9.114872206719841,2247,bicyclists
2248,-9.114872206719841,2248,floats
2249,-9.114872206719841,2249,eight
2250,-9.114872206719841,2250,sneakers
2251,-9.114872206719841,2251,try
2252,-9.114872206719841,2252,logo
2253,-9.114872206719841,2253,warm
2254,-9.114872206719841,2254,letting
2255,-9.114872206719841,2255,loaf
2256,-9.114872206719841,2256,crackers
2257,-9.114872206719841,2257,curved
2258,-9.114872206719841,2258,younger
2259,-9.12847785877562,2259,dozen
2260,-9.12847785877562,2260,mountainous
2261,-9.12847785877562,2261,intently
2262,-9.12847785877562,2262,skillet
2263,-9.12847785877562,2263,cherry
2264,-9.12847785877562,2264,gaming
2265,-9.12847785877562,2265,volley
2266,-9.12847785877562,2266,entree
2267,-9.12847785877562,2267,4
2268,-9.12847785877562,2268,tee
2269,-9.12847785877562,2269,appear
2270,-9.12847785877562,2270,serves
2271,-9.12847785877562,2271,radio
2272,-9.12847785877562,2272,tiger
2273,-9.12847785877562,2273,sad
2274,-9.12847785877562,2274,viewing
2275,-9.12847785877562,2275,hanger
2276,-9.142271180907954,2276,avenue
2277,-9.142271180907954,2277,traditional
2278,-9.142271180907954,2278,sweet
2279,-9.142271180907954,2279,cooling
2280,-9.142271180907954,2280,cobblestone
2281,-9.142271180907954,2281,upward
2282,-9.142271180907954,2282,remodeled
2283,-9.142271180907954,2283,washer
2284,-9.142271180907954,2284,wicker
2285,-9.142271180907954,2285,band
2286,-9.142271180907954,2286,bunny
2287,-9.142271180907954,2287,chickens
2288,-9.142271180907954,2288,roller
2289,-9.142271180907954,2289,spots
2290,-9.142271180907954,2290,bulls
2291,-9.142271180907954,2291,clearing
2292,-9.142271180907954,2292,sleep
2293,-9.156257422882694,2293,awaiting
2294,-9.156257422882694,2294,spatula
2295,-9.156257422882694,2295,gun
2296,-9.156257422882694,2296,harness
2297,-9.156257422882694,2297,pork
2298,-9.156257422882694,2298,eagle
2299,-9.156257422882694,2299,teenagers
2300,-9.156257422882694,2300,menu
2301,-9.156257422882694,2301,altered
2302,-9.156257422882694,2302,bends
2303,-9.156257422882694,2303,horned
2304,-9.156257422882694,2304,hiking
2305,-9.156257422882694,2305,halves
2306,-9.156257422882694,2306,treats
2307,-9.156257422882694,2307,apart
2308,-9.156257422882694,2308,banner
2309,-9.156257422882694,2309,navy
2310,-9.156257422882694,2310,hind
2311,-9.156257422882694,2311,rough
2312,-9.156257422882694,2312,adjacent
2313,-9.156257422882694,2313,jelly
2314,-9.156257422882694,2314,artwork
2315,-9.156257422882694,2315,iced
2316,-9.170442057874652,2316,engaged
2317,-9.170442057874652,2317,parts
2318,-9.170442057874652,2318,third
2319,-9.170442057874652,2319,skiier
2320,-9.170442057874652,2320,moored
2321,-9.170442057874652,2321,local
2322,-9.170442057874652,2322,ridding
2323,-9.170442057874652,2323,porcelain
2324,-9.170442057874652,2324,grizzly
2325,-9.170442057874652,2325,any
2326,-9.170442057874652,2326,falls
2327,-9.170442057874652,2327,necktie
2328,-9.170442057874652,2328,listening
2329,-9.170442057874652,2329,paintings
2330,-9.170442057874652,2330,lodge
2331,-9.170442057874652,2331,cruise
2332,-9.170442057874652,2332,infant
2333,-9.170442057874652,2333,free
2334,-9.170442057874652,2334,raw
2335,-9.170442057874652,2335,stacks
2336,-9.184830795326752,2336,locked
2337,-9.184830795326752,2337,maker
2338,-9.184830795326752,2338,tissue
2339,-9.184830795326752,2339,pitched
2340,-9.184830795326752,2340,when
2341,-9.184830795326752,2341,transport
2342,-9.184830795326752,2342,strings
2343,-9.184830795326752,2343,breaking
2344,-9.184830795326752,2344,relish
2345,-9.184830795326752,2345,old-fashioned
2346,-9.184830795326752,2346,oil
2347,-9.184830795326752,2347,cycles
2348,-9.184830795326752,2348,sausages
2349,-9.184830795326752,2349,playground
2350,-9.184830795326752,2350,measuring
2351,-9.184830795326752,2351,ferry
2352,-9.184830795326752,2352,speeding
2353,-9.199429594747905,2353,weeds
2354,-9.199429594747905,2354,self
2355,-9.199429594747905,2355,ottoman
2356,-9.199429594747905,2356,tying
2357,-9.199429594747905,2357,bowling
2358,-9.199429594747905,2358,cast
2359,-9.199429594747905,2359,hipster
2360,-9.199429594747905,2360,tidy
2361,-9.199429594747905,2361,donkey
2362,-9.199429594747905,2362,shrubs
2363,-9.199429594747905,2363,mural
2364,-9.199429594747905,2364,crouched
2365,-9.199429594747905,2365,unloading
2366,-9.199429594747905,2366,snow-covered
2367,-9.199429594747905,2367,swung
2368,-9.199429594747905,2368,viewed
2369,-9.199429594747905,2369,mushroom
2370,-9.199429594747905,2370,called
2371,-9.214244680533044,2371,elaborate
2372,-9.214244680533044,2372,opens
2373,-9.214244680533044,2373,letters
2374,-9.214244680533044,2374,else
2375,-9.214244680533044,2375,hoodie
2376,-9.214244680533044,2376,newly
2377,-9.214244680533044,2377,steer
2378,-9.214244680533044,2378,waterfall
2379,-9.214244680533044,2379,takeoff
2380,-9.214244680533044,2380,bigger
2381,-9.214244680533044,2381,antelope
2382,-9.214244680533044,2382,stalls
2383,-9.214244680533044,2383,roast
2384,-9.214244680533044,2384,alarm
2385,-9.214244680533044,2385,coast
2386,-9.214244680533044,2386,powered
2387,-9.214244680533044,2387,pillar
